,Unnamed: 0.1,Unnamed: 0,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity
139,2329,2329,09e8d08e-8448-4ba1-b6ec-b00f6919f30c,-1.673305556,29.32130556,"(29.32130556, -1.673305556)",9.0,1.6222222222222225,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,0.1,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130724.5608099504,2616.533447265625,1678.3048095703125,11.0,0.0002570033410434,0.106142379850938,0.4240555127216653,0.0,0.0015420200462606,0.4628630172192238,0.0,0.0,0.0,0.0,0.5319969159599075,0.0007925668416033,0.5306910872459412,0.4461663067340851,2827.163884993733,0.3624999995032946,0.4175,3.8333333333333335,2.333333333333333,2261.0,491.0,47.0,10.0,2.0,2117.999400434196,5548.0,3654.0,27.0,30.0,1.0,2222.657131599522,0
140,2202,2202,9942fe9a-d126-4036-ac2a-157a73fb5afd,-1.911194444,29.54,"(29.54, -1.911194444)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,8.27842288547092e-10,590.55859375,590.5584716796875,11.0,0.0004672897196261,0.1761682242990654,0.3246105919003115,0.0,0.0331775700934579,0.4655763239875389,0.0,0.0,0.0,0.0,0.5344236760124611,0.0043241979190101,0.7469050884246826,0.5789178013801575,6795.474843583013,0.0983333326876163,0.5069444444444445,3.8333333333333335,2.083333333333333,50.0,568.0,45.0,1.0,1.0,10344.87180833151,745.0,1855.0,281.0,2.0,1.0,8893.27658052233,0
141,2790,2790,a14a7ba3-b014-49c6-91bf-8cce487adb14,-1.953833333,29.98833333,"(29.98833333, -1.953833333)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.034091441167725,888.0994262695312,859.2470092773438,3.0,0.0,0.0262477900176798,0.4921800625594995,0.0,0.0247518019855841,0.4568203454372365,0.0,0.0,0.0,0.0,0.5431796545627635,0.0013937957214684,0.4874908030033111,0.3491082489490509,1076.7608323447646,0.1541666649281978,0.3261111111111111,3.25,1.9166666666666667,13298.0,9497.0,25.0,22.0,1.0,506.36274791326673,14307.0,16924.0,3.0,3.0,1.0,197.8306692588328,1
142,2984,2984,07aed52d-eb6f-4902-aee9-858a84326cf7,-1.997222222,30.19125,"(30.19125, -1.997222222)",12.0,0.8224000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.32,0.0,0.0,0.0,51169.21918591278,1287.30126953125,731.5719604492188,3.0,0.0049781778505182,0.1758728859792689,0.3284233496999454,0.0,0.0082515002727768,0.0557828696126568,0.0993589743589743,0.3192853246044735,0.0,0.0,0.5175259138025096,0.003322272294613,0.7144668698310852,0.537585973739624,476.4949945482745,0.7975000043710073,0.4276851851851851,4.416666666666667,2.583333333333333,12047.0,27443.0,23.0,2.0,1.0,0.0,28159.0,8929.0,11.0,2.0,1.0,0.0,1
143,2795,2795,bf252a93-5a9a-401b-8aac-ddcfb271ea21,-1.253638889,30.24394444,"(30.24394444, -1.253638889)",12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1.2647590519469464e-09,492.1084899902344,492.1083984375,3.0,0.0,0.0347432024169184,0.4796911715340718,0.0,0.0278616985565626,0.4577039274924471,0.0,0.0,0.0,0.0,0.5422960725075529,0.0032239725891401,0.5463111996650696,0.3575752079486847,3097.729265098477,0.1683333325199782,0.5443518518518519,5.083333333333333,3.083333333333333,10149.0,976.0,17.0,1.0,1.0,7513.548524942094,3505.0,2987.0,36.0,2.0,1.0,7513.548524942094,1
144,197,197,10973494-cbd5-4243-afac-57dc480a027d,-2.257472222,30.53688889,"(30.53688889, -2.257472222)",9.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5575.296809273277,552.1828002929688,364.6363220214844,3.0,0.0,0.0101086681829668,0.5342431134698004,0.0,0.0,0.4556482183472327,0.0,0.0,0.0,0.0,0.5443517816527672,6.153407969122782e-05,0.3656537234783172,0.3416341841220855,1691.4649036731569,0.2033333306511242,0.3378666666666666,5.75,4.5,1368.0,9896.0,303.0,2.0,1.0,11062.282544145291,12886.0,12755.0,22.0,2.0,1.0,15899.516860538815,1
145,52,52,38889d14-99e0-4372-b23c-99d49e9b9738,-2.18444,30.02511,"(30.02511, -2.18444)",12.0,0.7295999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.0,0.0,3.8805107275644935e-10,451.6593627929688,451.6593017578125,2.0,0.0095342139239249,0.3338961167941205,0.1778726785182242,0.0,0.0420101301022941,0.1907835932068725,0.2459032674545635,0.0,0.0,0.0,0.5633131393385639,7.571561838600378e-05,0.3703500926494598,0.3401701748371124,6497.021711319745,0.237499998571972,0.4168,5.166666666666667,3.583333333333333,13995.0,2569.0,22.0,5.0,1.0,3472.877264443124,65107.0,7941.0,322.0,3.0,1.0,5812.585463227233,0
146,912,912,eb1a87d6-6290-4b1a-acf9-55387146c4d6,-1.760416667,29.31602778,"(29.31602778, -1.760416667)",9.0,3.5135999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.04,0.16,0.0,0.0,0.0,5734.893508774631,1357.3448486328125,1101.961181640625,3.0,0.0027308055876483,0.0529356160067219,0.4561495641214158,0.0,0.0481041907362672,0.2867345867030774,0.1533452368448692,0.0,0.0,0.0,0.5599201764520534,0.0012720582309834,0.7723755836486816,0.648622989654541,2647.905847717128,0.1400000005960464,0.5481481481481482,3.75,1.5,5785.0,1431.0,37.0,5.0,2.0,3570.760025823269,693.0,1575.0,434.0,1.0,1.0,1960.2697726857343,0
147,3124,3124,3dc09af3-503a-4c44-958b-d132117eec8b,-1.682138889,29.52569444,"(29.52569444, -1.682138889)",14.0,4.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.08,0.0,0.72,0.0,0.0,0.0,1135.412847270568,946.0439453125,865.415283203125,3.0,0.0037456690701376,0.0954209195617567,0.3622998408090645,0.0,0.0352092892592939,0.105253300870868,0.1009457814402097,0.2971251989886693,0.0,0.0,0.4966757187002528,0.0002638203837315,0.3959916532039642,0.3401968479156494,148.69769784929224,0.1366666671819984,0.3429333333333333,3.25,1.6666666666666667,9248.0,1100.0,39.0,2.0,1.0,18479.392914645177,4364.0,4689.0,11.0,1.0,1.0,7309.311106874237,1
148,962,962,4693a1b2-e8c6-45e8-89ff-0ff51818a3cf,-1.8990833,29.5345555,"(29.5345555, -1.8990833)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,242.59357099409823,590.55859375,540.9978637695312,11.0,0.0,0.1293228712583551,0.3746004068584714,0.0,0.0294972391746585,0.4665794827085149,0.0,0.0,0.0,0.0,0.533420517291485,0.0010405693828256,0.6584265232086182,0.5654773712158203,7764.285672608899,0.1074999989941716,0.4077333333333333,3.9166666666666665,2.4166666666666665,50.0,568.0,45.0,1.0,1.0,10444.948304003916,745.0,1855.0,281.0,2.0,1.0,9415.973043684846,1
149,1715,1715,27c39ad4-671b-4fa2-8471-035209940418,-1.5868333,29.5868333,"(29.5868333, -1.5868333)",14.0,21.912222222222223,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,22572.21991655737,1082.264404296875,589.7023315429688,3.0,0.0,0.0096021947873799,0.4783950617283951,0.0,0.0349794238683127,0.4770233196159122,0.0,0.0,0.0,0.0,0.5229766803840878,0.0012983969987928,0.7500828504562378,0.6556993126869202,4361.1065938787215,0.139999999354283,0.2658666666666666,4.166666666666667,2.6666666666666665,4564.0,2539.0,193.0,6.0,2.0,10313.415909419218,8707.0,12150.0,14.0,4.0,1.0,5678.528893955256,1
150,434,434,31212149-38ac-4960-a108-51d112107ad3,-2.021833333,29.78805556,"(29.78805556, -2.021833333)",14.0,0.7295999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76,0.0,0.0,0.0,652.9507923008483,629.8522338867188,548.7088623046875,11.0,0.0011424840868287,0.1153908927697078,0.4196180838909744,0.0,0.0057124204341439,0.458136118818345,0.0,0.0,0.0,0.0,0.541863881181655,2.493058005089877e-05,0.7417302131652832,0.7292022109031677,3931.434067314713,0.2033333343764145,0.5269333333333334,5.083333333333333,3.5,52785.0,18316.0,28.0,1.0,1.0,4806.399341827753,17619.0,22219.0,14.0,1.0,1.0,6656.70656562751,1
151,2499,2499,efed2688-73b8-4b45-afc7-a9e31e9b7970,-1.553166667,29.39219444,"(29.39219444, -1.553166667)",13.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.0,0.12,0.16,0.0,0.0,0.0,1431303.268604815,4751.78662109375,1482.4833984375,13.0,0.1520207104846828,0.2423893762884126,0.0871086821036483,0.0,0.0102114195311376,0.0092046598590536,0.0507694520350927,0.4412483819933842,0.0,0.0,0.4917301884078814,0.003344379359293,0.8803190588951111,0.6876547336578369,2292.8166815894047,4.586666703224182,0.5287422839506172,4.666666666666667,2.833333333333333,16778.0,13886.0,19.0,3.0,1.0,6881.398760407021,18796.0,5823.0,217.0,6.0,1.0,9653.312369807654,0
152,1917,1917,3f12c3bc-5fc3-4e94-9c4a-66958aba6b8b,-1.95625,30.25030556,"(30.25030556, -1.95625)",12.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,10882.858326522322,911.9370727539062,674.2242431640625,3.0,0.0046667343004971,0.1251902201481181,0.3385411382773663,0.0,0.0088262148726793,0.2508876940245511,0.2203510195799939,0.0515369787967941,0.0,0.0,0.4772243075986608,0.0094527979176447,0.7493319511413574,0.4248281419277191,188.07558377157665,1.0266666561365128,0.5975,5.166666666666667,3.1666666666666665,34270.0,4918.0,14.0,1.0,1.0,1167.904735361401,1807.0,4704.0,15.0,2.0,1.0,133.2567763774925,1
153,2074,2074,c70e2beb-01a5-4c9b-8844-c94040a772e3,-2.048555556,29.92486111,"(29.92486111, -2.048555556)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,407.66702006508905,698.1573486328125,643.302001953125,3.0,0.0,0.0311171240819482,0.4967143409354465,0.0,0.0,0.4721685349826053,0.0,0.0,0.0,0.0,0.5278314650173946,8.71759289238847e-07,0.3911435902118683,0.3883315026760101,4765.7518345587705,0.1925000001986821,0.558888888888889,4.75,3.0,5946.0,1095.0,31.0,4.0,1.0,1851.23993834457,14235.0,14283.0,5.0,2.0,1.0,10101.704222387783,0
154,2157,2157,58b9c053-08a2-40ac-ad8e-44831895a021,-2.19828,29.883440000000004,"(29.883440000000004, -2.19828)",12.0,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.44,0.0,0.0,0.0,12224.14996483239,772.4976806640625,492.667724609375,11.0,0.0007211538461538,0.1040865384615384,0.3745192307692307,0.0,0.0411057692307692,0.4795673076923077,0.0,0.0,0.0,0.0,0.5204326923076923,0.0111385106495034,0.7229060530662537,0.37321737408638,2539.5467647526525,0.2175000011920928,0.5214814814814814,4.75,3.0,1191.0,6.0,23.0,1.0,1.0,17405.596019376626,7222.0,13634.0,276.0,1.0,1.0,6792.894296853263,0
155,911,911,432c4b93-3161-481a-b43e-15d182b785ad,-2.74458,29.84197,"(29.84197, -2.74458)",12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.3548346335689227,597.5003051757812,595.3450317382812,3.0,0.0008775778850372,0.0468041538686558,0.4820827848471551,0.0,0.0,0.4702354833991516,0.0,0.0,0.0,0.0,0.5297645166008483,0.0004205249466914,0.3909654915332794,0.3271048963069916,2522.098062298545,0.1450000012603898,0.2810666666666666,4.916666666666667,3.4166666666666665,45858.0,56454.0,15.0,1.0,1.0,15899.103580416788,4030.0,4507.0,19.0,2.0,1.0,11717.037543199942,0
156,1394,1394,317058dd-970b-4813-a56d-ce5148a561b0,-1.707277778,29.54958333,"(29.54958333, -1.707277778)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,8670.709702648759,619.3474731445312,369.1507873535156,3.0,0.0,0.036890243902439,0.4908536585365853,0.0010670731707317,0.0263719512195121,0.4448170731707317,0.0,0.0,0.0,0.0,0.5551829268292683,1.5739090400066244e-05,0.7503499388694763,0.7382842302322388,742.1566318208352,0.1166666659216085,0.3189333333333333,4.0,2.4166666666666665,26973.0,4841.0,25.0,2.0,2.0,16832.966625252207,4364.0,4689.0,11.0,1.0,1.0,10949.423232627129,1
157,580,580,e19aad3e-34d9-4914-ab85-968ccc599d20,-2.67164,29.61992,"(29.61992, -2.67164)",12.0,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.7333333333333333,0.1333333333333333,0.0,0.0,0.0,4.13921144273546e-10,487.7482604980469,487.7481994628906,11.0,0.0005363847666726,0.0902914357232254,0.3913820847487931,0.0,0.0337922403003754,0.4839978544609333,0.0,0.0,0.0,0.0,0.5160021455390666,0.0019252165395653,0.742842435836792,0.6296564340591431,6161.666034009755,0.0983333345502614,0.2837333333333333,4.0,2.6666666666666665,6301.0,3515.0,33.0,1.0,1.0,5678.667352024032,14089.0,13894.0,11.0,1.0,1.0,7732.739469506085,1
158,2053,2053,8be0cae9-7bad-46f5-8393-a48bdacca002,-1.6120833330000002,29.57819444,"(29.57819444, -1.6120833330000002)",14.0,0.6751543209876545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,615.9595072140664,608.0903930664062,539.24658203125,3.0,0.0,0.0141432877347553,0.5226060746580107,0.0,0.0,0.4560630651518664,0.0,0.0,0.0,0.0,0.536749362392766,0.0054186857715268,0.7480862140655518,0.5394456386566162,5512.216743817189,0.1183333322405814,0.2885333333333333,4.333333333333333,2.833333333333333,4564.0,2539.0,193.0,6.0,2.0,13256.934570785816,20566.0,45655.0,34.0,4.0,1.0,6514.55313105123,0
159,1609,1609,51b91997-895e-44ff-bd06-73d2bf284b83,-1.39478,29.75778,"(29.75778, -1.39478)",14.0,3.769600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.24,0.56,0.0,0.0,0.0,97957.64125539613,1308.1988525390625,0.0,3.0,0.0001903130649919,0.008564087924636,0.5166999714530403,0.0008564087924636,0.0221714720715577,0.4500903987058711,0.0,0.0,0.0,0.0,0.5484822533066895,0.0515253451450506,0.7630404233932495,0.0,288.68122569917176,0.0866666672130425,0.9896,4.666666666666667,1.5833333333333333,1849.0,909.0,286.0,1.0,1.0,2348.010116206788,361.0,16476.0,271.0,1.0,1.0,5633.787204761529,0
160,740,740,9dff1f0d-7365-4694-ba55-098114574796,-1.555083333,29.39091667,"(29.39091667, -1.555083333)",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.808103698363,1089.68310546875,961.6244506835938,11.0,0.003369581865523,0.084086383826007,0.3417062337264512,0.0,0.0474804717414611,0.5224383519681421,0.0,0.0,0.0,0.0,0.4766426711594425,6.933353424012329e-05,0.8103280663490295,0.7859095335006714,2089.8949296046294,0.1766666672192513,0.6218666666666667,4.5,2.833333333333333,16778.0,13886.0,19.0,3.0,1.0,6628.477762101227,18796.0,5823.0,217.0,6.0,1.0,9538.773433516406,1
161,428,428,252789d8-67b3-4f5f-bb92-9d269f68735f,-1.654166667,29.27283333,"(29.27283333, -1.654166667)",9.0,0.032222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,146037.72726608242,2692.777099609375,1398.828857421875,13.0,0.0131753651312429,0.1561127566132162,0.3021141864978041,0.0,0.0149116535593912,0.0289551629047084,0.0745072004902461,0.3896435501991624,0.0174650188949034,0.0,0.4863139618016546,0.0049091667518707,0.7549590468406677,0.5353754758834839,2783.3710889185586,0.6974999954303106,0.3072222222222222,3.9166666666666665,2.583333333333333,37708.0,7961.0,19.0,1.0,1.0,773.0097331530886,35228.0,6609.0,29.0,1.0,1.0,1728.2756962039855,1
162,1415,1415,7741a2c7-c5c6-4203-8b9f-89b09891af1c,-2.0894722,29.3650277,"(29.3650277, -2.0894722)",12.0,1.4455555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.5333333333333333,0.4333333333333333,0.0,0.0,0.0,2.851456771662205e-09,876.9962768554688,876.9961547851562,3.0,0.0,0.0278900167537203,0.5060609047008968,0.0,0.0006898590716467,0.3053119148516803,0.0639597910712525,0.0683945993889819,0.0276929141618212,0.0,0.534640780526264,0.0052619409413375,0.6931617856025696,0.4630298316478729,915.8958407260942,0.1824999973177909,0.3607253086419753,4.666666666666667,3.1666666666666665,1686.0,1611.0,29.0,2.0,1.0,1843.1692552152017,2157.0,3773.0,27.0,1.0,1.0,2164.330411241433,0
163,519,519,52ff2e22-cf1e-48ed-9808-e303ca937cc7,-2.232027778,30.17636111,"(30.17636111, -2.232027778)",10.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,26.67430035459499,362.0090637207031,345.4984130859375,11.0,0.0049486803519061,0.2463343108504398,0.2641129032258064,0.0,0.0098973607038123,0.4479472140762463,0.0267595307917888,0.0,0.0,0.0,0.5252932551319648,0.0010954523820967,0.4483650028705597,0.3382366299629211,209.96814402407645,1.0691666702429454,0.1632,5.166666666666667,4.25,22310.0,3122.0,21.0,1.0,1.0,954.610657204408,3709.0,1473.0,199.0,2.0,1.0,6984.22286193428,0
164,1035,1035,f84d61e5-5a14-4ca2-b2e7-b54daf047947,-1.810694444,30.07633333,"(30.07633333, -1.810694444)",12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1056.2108989276085,877.9833984375,760.9561767578125,3.0,0.0001890359168241,0.0361058601134215,0.5092627599243856,0.0,0.0,0.4544423440453686,0.0,0.0,0.0,0.0,0.5455576559546313,8.576870872672523e-06,0.7519798278808594,0.7420552372932434,1231.882851984192,0.3574999977524081,0.26,4.666666666666667,3.4166666666666665,1681.0,3.0,17.0,1.0,1.0,3619.608917444784,9389.0,8946.0,10.0,2.0,1.0,2357.8732758804745,0
165,1116,1116,b8d52f55-ff89-447d-83bf-67b5a0a99728,-2.158305556,30.31872222,"(30.31872222, -2.158305556)",10.0,0.7155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.066666667,0.2333333333333333,0.0,0.0,0.0,0.0,8.278422885470921e-10,651.4669799804688,651.4669189453125,11.0,0.0071131391759495,0.2294993960542209,0.3077439269896658,0.0,0.0,0.4541672258757214,0.0014763119044423,0.0,0.0,0.0,0.5443564622198362,0.0003795492432579,0.3996884226799011,0.3289890587329864,2289.56629483248,0.1658333335071802,0.6021296296296296,5.5,3.4166666666666665,10409.0,3961.0,17.0,5.0,1.0,9677.951113860358,101.0,1324.0,18.0,1.0,1.0,8601.246474437186,1
166,355,355,9120e4a1-0559-4255-afd2-7664c86f76c1,-2.636666667,29.00438889,"(29.00438889, -2.636666667)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,344035.6552537024,2204.84423828125,830.4631958007812,3.0,0.0004141930139444,0.1043766395140135,0.3689079110865663,0.0020709650697224,0.0227806157669474,0.2127571448294905,0.1511804500897418,0.1375120806295733,0.0,0.0,0.4985503244511942,0.0083680843348641,0.7630234956741333,0.4812586903572082,1180.4933870894688,0.1391666655739148,0.32,3.583333333333333,2.333333333333333,31440.0,7887.0,29.0,2.0,1.0,3365.012759076632,7323.0,8273.0,22.0,1.0,1.0,17632.88917872762,1
167,2000,2000,19f8f657-4fec-4369-83a4-7de4828f4ad5,-2.24308,29.817,"(29.817, -2.24308)",12.0,0.4224000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0.0,0.0,123.92017381483068,847.1383666992188,808.819091796875,11.0,0.0038053818972546,0.232400108725197,0.2208480565371024,0.0,0.0494699646643109,0.4934764881761348,0.0,0.0,0.0,0.0,0.5065235118238652,7.229205318869816e-05,0.7626469135284424,0.7370571494102478,1939.915908694289,0.342499998708566,0.3728,4.5,3.0,3708.0,1683.0,80.0,23.0,1.0,13168.619770650745,7222.0,13634.0,276.0,1.0,1.0,11611.655420114896,0
168,864,864,7c303d83-1319-49a0-af4e-cb4fc4ea786c,-1.894833333,29.74261111,"(29.74261111, -1.894833333)",14.0,6.160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.0,138.17136869809508,346.1574401855469,316.74591064453125,3.0,0.0,0.0661971830985915,0.4631455399061033,0.0,0.0098591549295774,0.4607981220657277,0.0,0.0,0.0,0.0,0.5392018779342723,0.0078738212739727,0.7277587652206421,0.4465990364551544,1523.0877204983249,0.1041666691501935,0.3365333333333333,3.6666666666666665,2.25,50.0,568.0,45.0,1.0,1.0,12759.136945978194,22313.0,24307.0,16.0,2.0,1.0,13121.974606870175,1
169,2487,2487,d2c5801c-9613-4e9a-88a1-e33f1830cd4d,-1.8137777,29.709416600000004,"(29.709416600000004, -1.8137777)",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55637632464461,430.277587890625,412.0303649902344,11.0,0.0058400718778077,0.0485175202156334,0.4707996406109613,0.0,0.0,0.4748427672955975,0.0,0.0,0.0,0.0,0.5251572327044025,0.0051940775011009,0.7254049181938171,0.5466839671134949,4216.8131488850095,0.1525000010927517,0.2794666666666667,4.083333333333333,2.833333333333333,9169.0,25001.0,16.0,3.0,1.0,8714.729615061235,19946.0,12667.0,310.0,1.0,1.0,8386.155280571083,0
170,2912,2912,cda07b7e-1c04-456b-b763-8a34d4def1c5,-2.07406,29.71506,"(29.71506, -2.07406)",14.0,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,94861.38264857267,1723.584228515625,739.8261108398438,11.0,0.0109191979352789,0.0414929521540599,0.4629739924558269,0.0,0.0045662100456621,0.4800476474091721,0.0,0.0,0.0,0.0,0.5199523525908278,0.0012885839734714,0.6066967844963074,0.4857507050037384,275.5750000615761,0.3683333260317643,0.2153420781893004,3.25,2.1666666666666665,10218.0,11880.0,18.0,2.0,1.0,3485.35783714284,17808.0,18951.0,17.0,1.0,1.0,3485.35783714284,1
171,8,8,f28c0e71-4b57-4758-b808-166d6b0a0d8d,-2.661444444,29.87441667,"(29.87441667, -2.661444444)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.11333332448784,550.1577758789062,531.7916259765625,3.0,0.0,0.0349560761346998,0.5027452415812591,0.0,0.0,0.462298682284041,0.0,0.0,0.0,0.0,0.537701317715959,0.0080822409882899,0.710181713104248,0.4624417126178741,1839.8316914521745,0.1199999991804361,0.4178666666666666,4.333333333333333,2.9166666666666665,45858.0,56454.0,15.0,1.0,1.0,13580.728690709931,4030.0,4507.0,19.0,2.0,1.0,6212.641030185888,1
172,1083,1083,1e0d0af6-7cc1-4797-ad90-0b45c6e0b7ae,-1.46153,29.71922,"(29.71922, -1.46153)",9.0,2.8415999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.04,0.12,0.0,0.0,0.0,1173.7971294407307,639.5718383789062,530.5548706054688,3.0,0.00035825173155,0.0064485311679006,0.480057320277048,0.0,0.0353475041796035,0.4777883926438978,0.0,0.0,0.0,0.0,0.5222116073561022,5.448990085770649e-05,0.7504079341888428,0.7304362058639526,605.3975402734319,0.1058333329856395,0.7121296296296298,4.916666666666667,3.083333333333333,6461.0,3220.0,25.0,7.0,1.0,2032.5117789675844,2420.0,21.0,165.0,2.0,1.0,4289.1118690957655,0
173,3319,3319,cfd26216-a8aa-458a-b15c-ba1e68f9558f,-1.968694444,30.06791667,"(30.06791667, -1.968694444)",14.0,4.521600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.04,0.72,0.0,0.0,0.0,4.13921144273546e-10,437.0936279296875,437.0935668945313,11.0,0.0007557436517533,0.0742140266021765,0.4133917775090689,0.0,0.0464026602176541,0.465235792019347,0.0,0.0,0.0,0.0,0.5347642079806529,0.0018540906232075,0.4953300058841705,0.3619602918624878,717.406824895712,0.175000000745058,0.3816666666666666,3.9166666666666665,2.333333333333333,2584.0,7188.0,17.0,8.0,1.0,0.0,48294.0,20179.0,6.0,1.0,1.0,0.0,1
