,Unnamed: 0.1,Unnamed: 0,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity
82,2332,2332.0,533c5ace-981a-4931-97e2-f8ef2c618c34,-1.680611111,30.47527778,"(30.47527778, -1.680611111)",10.0,2.0322222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4333333333333333,0.0,0.2,0.066666667,0.0,0.0,0.0,11244.718058956683,592.7027587890625,203.0814514160156,11.0,0.0035190615835777,0.113782991202346,0.4090909090909091,0.0,0.0,0.4736070381231672,0.0,0.0,0.0,0.0,0.5263929618768328,0.0009276891505286,0.4006336629390716,0.2953671514987945,4734.034176408473,0.1666666643383602,0.2012962962962962,5.833333333333333,4.583333333333333,8673.0,3666.0,30.0,3.0,1.0,7579.7461265433085,3832.0,4996.0,16.0,2.0,1.0,11796.60170616193,0
83,837,837.0,53d092cc-4e5b-4754-abc4-09a543219f5a,-2.6415833330000003,29.74719444,"(29.74719444, -2.6415833330000003)",12.0,0.1288888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.9666666666666668,0.0,0.0,0.0,0.0,435547.67235790216,2368.7265625,872.6182861328125,3.0,0.0059194091452155,0.1554252199413489,0.3172586075811882,0.0,0.0343217117410665,0.0295427392201585,0.1718800912349299,0.2856522211360921,0.0,0.0,0.5129249484088194,0.002075334928663,0.6325307488441467,0.4960090517997741,80.42439758358525,0.4558333282669385,0.4802666666666667,3.75,2.333333333333333,2917.0,1915.0,224.0,1.0,1.0,673.2594505678715,1004.0,2357.0,25.0,2.0,1.0,1271.59684750231,1
84,2013,2013.0,3c5567ac-1373-4c48-9c2e-c21379c782ad,-1.539333333,30.20661111,"(30.20661111, -1.539333333)",10.0,2.623333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5666666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,4.13921144273546e-10,372.6188354492188,372.6187744140625,3.0,0.0,0.0520231213872832,0.5110789980732178,0.0,0.0,0.436897880539499,0.0,0.0,0.0,0.0,0.5631021194605009,0.0146492566346408,0.7240973114967346,0.3900959193706512,2823.158972457983,0.1441666694978872,0.5185185185185185,5.333333333333333,3.5,30291.0,7776.0,15.0,1.0,1.0,15801.075230212607,37111.0,5549.0,265.0,1.0,1.0,12463.073856259696,0
85,738,738.0,aaac4083-e58c-470c-b6b1-e9dae6c77975,-2.025666667,30.63538889,"(30.63538889, -2.025666667)",10.0,0.062222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,18.513817638158795,382.8655700683594,371.5386352539063,11.0,0.0176113360323886,0.142914979757085,0.3168016194331984,0.0,0.0546558704453441,0.4680161943319838,0.0,0.0,0.0,0.0,0.5319838056680162,0.009180705656573,0.6451326608657837,0.33918097615242,218.73717297275743,0.1674999995157122,0.348611111111111,6.0,4.333333333333333,3471.0,1505.0,32.0,2.0,1.0,6157.520466152557,2474.0,2815.0,19.0,2.0,2.0,9092.619502890258,1
86,1827,1827.0,30d44e92-227f-4b49-8f7b-51c4f8095179,-2.0156,30.022,"(30.022, -2.0156)",12.0,1.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.6,0.04,0.0,0.0,0.0,437487.1034360777,2754.85791015625,638.2443237304688,3.0,0.0005079580088046,0.1571283440568913,0.354893328818151,0.0,0.0162546562817473,0.3090077886894683,0.1622079241449373,0.0,0.0,0.0,0.5287842871655943,0.0041769485087579,0.768412172794342,0.557064414024353,1632.5508156662322,0.5000000074505806,0.3167999999999999,4.583333333333333,3.4166666666666665,47217.0,29928.0,23.0,11.0,2.0,3391.367704174187,51420.0,19630.0,6.0,5.0,2.0,2454.4955170405287,0
87,804,804.0,de2fd217-3e44-4fef-9e7b-a2867113fffa,-1.716166667,30.235,"(30.235, -1.716166667)",14.0,4.076388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944444444444444,0.1666666666666666,0.0,0.2222222222222222,0.4166666666666667,0.0,0.0,0.0,205.44413580110995,465.4181823730469,414.8413391113281,3.0,0.0,0.0231908354288907,0.4976250349259569,0.0,0.0,0.4791841296451523,0.0,0.0,0.0,0.0,0.5208158703548478,0.0018564749928087,0.6741699576377869,0.5537821054458618,6214.728926748179,0.1941666671385367,0.3853703703703703,6.083333333333333,4.666666666666667,13470.0,2168.0,15.0,3.0,1.0,13134.15403957716,4639.0,73.0,655.0,1.0,1.0,11335.206623404354,1
88,956,956.0,8be8fc09-8dba-4ca1-bf51-8f194f7df48e,-2.40628,29.19761,"(29.19761, -2.40628)",14.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0,0.0,8.572550885540284,341.23321533203125,332.1546325683594,3.0,0.000819224467504,0.1329874385581649,0.369197160021846,0.0,0.0002730748225013,0.2214636810486073,0.2752594210813763,0.0,0.0,0.0,0.5032768978700164,2.8076704507600742e-05,0.3523566424846649,0.3353405296802521,925.7741605770332,0.1083333349476257,0.4027134773662551,3.75,2.0,31114.0,9797.0,27.0,1.0,1.0,9640.80584271267,426.0,779.0,119.0,1.0,1.0,7840.155785639595,0
89,2039,2039.0,aac4180f-9c06-4f8e-8e7d-dedd07a4d9b3,-2.59019,28.988000000000003,"(28.988000000000003, -2.59019)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004897673188904,909.3294067382812,909.2589111328124,3.0,0.0,0.0045207956600361,0.5081374321880651,0.0,0.023508137432188,0.4222423146473779,0.0415913200723327,0.0,0.0,0.0,0.5361663652802894,0.0012348020353433,0.5133002996444702,0.4145874679088592,2985.7408022343866,0.1016666653255621,0.1743518518518518,3.333333333333333,2.4166666666666665,31440.0,7887.0,29.0,2.0,1.0,3310.088421407226,7323.0,8273.0,22.0,1.0,1.0,12258.569018115648,0
90,2032,2032.0,0fc78eb3-4815-455b-89d9-337f244956c9,-1.7269721999999998,29.552916600000003,"(29.552916600000003, -1.7269721999999998)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,225.8124805684259,622.7045288085938,572.5217895507812,3.0,0.0001595150741745,0.0366884670601371,0.5015153932046579,0.0,0.0073376934120274,0.454298931249003,0.0,0.0,0.0,0.0,0.545701068750997,3.964127570484688e-06,0.7482640147209167,0.7415363788604736,556.5637179538608,0.0908333299060662,0.3336111111111111,4.0,2.6666666666666665,9169.0,25001.0,16.0,3.0,1.0,15232.909007361888,4364.0,4689.0,11.0,1.0,1.0,13081.64246848108,0
91,1776,1776.0,7d70e11d-17bc-4f33-a1e9-608d05373eec,-1.547,29.71153,"(29.71153, -1.547)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0084373962915971,809.7509155273438,806.5462036132812,3.0,0.0,0.0716016476859704,0.4989096195783862,0.0008480736612551,0.0,0.4286406590743882,0.0,0.0,0.0,0.0,0.5713593409256118,0.0032737923561486,0.7570812106132507,0.5682949423789978,1827.046670877264,0.1141666720310846,0.4023999999999999,4.25,2.583333333333333,49740.0,3412.0,362.0,1.0,1.0,2658.0466719299025,2420.0,21.0,165.0,2.0,1.0,6169.337571911187,0
92,909,909.0,1a325c4d-1a91-4a23-9fa9-7a0aa6929730,-2.58528,29.90436,"(29.90436, -2.58528)",12.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,1.747667053599416e-09,550.8494262695312,550.8493041992188,3.0,0.0003852080123266,0.0365947611710323,0.4809322033898305,0.0,0.0639445300462249,0.4181432973805855,0.0,0.0,0.0,0.0,0.5818567026194145,0.0036419719521419,0.489007294178009,0.3244889974594116,4371.113721603628,0.100000001490116,0.5203703703703704,4.833333333333333,2.9166666666666665,2088.0,947.0,197.0,1.0,1.0,11911.665765977565,4030.0,4507.0,19.0,2.0,1.0,10721.33166136266,0
93,6,6.0,ae5a9dc6-6feb-446f-9f16-ec1dcf3988d3,-2.078583333,30.64322222,"(30.64322222, -2.078583333)",10.0,0.062222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,5.05903620778778e-10,382.8655395507813,382.865478515625,11.0,0.002377179080824,0.1291600633914421,0.4037242472266244,0.0,0.0,0.4647385103011093,0.0,0.0,0.0,0.0,0.5352614896988906,0.0003841625500181,0.3973174393177032,0.3359979391098022,3365.326181619368,0.1691666676973302,0.4277777777777777,6.0,4.333333333333333,3471.0,1505.0,32.0,2.0,1.0,8351.383663321636,673.0,5068.0,20.0,2.0,1.0,9439.794099938132,1
94,854,854.0,051db643-71b4-4d1d-994c-d9b4c5aaa96e,-2.5271111,29.0606944,"(29.0606944, -2.5271111)",9.0,3.4624000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.8,0.0,0.0,0.0,0.16,0.0,0.0,0.0,5429.431551628459,926.9234008789062,723.7603759765625,3.0,0.0,0.011623748211731,0.5352288984263234,0.0,0.0,0.2764663805436337,0.1766809728183118,0.0,0.0,0.0,0.5468526466380543,0.0001756387681578,0.3833570182323456,0.3413785696029663,3305.444212720716,0.1091666668653488,0.2190072016460904,3.5,2.25,2570.0,2055.0,34.0,1.0,1.0,6726.914270711177,34027.0,39190.0,6.0,1.0,1.0,9589.043664030833,1
95,2727,2727.0,75f11062-6915-4d9d-a7c8-1960ea128040,-1.63933,30.37681,"(30.37681, -1.63933)",9.0,4.995555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,16993.008003992432,1511.34423828125,1143.332763671875,3.0,0.0,0.0511153119092627,0.4314555765595463,0.0012098298676748,0.0100567107750472,0.2192060491493383,0.2128544423440453,0.0733459357277882,0.0,0.0,0.4938374291115311,0.0088004512832284,0.8832282423973083,0.612895667552948,492.23562251072144,0.2658333306511243,0.5273148148148149,3.75,1.75,26765.0,5067.0,29.0,1.0,1.0,10093.597834381308,3832.0,4996.0,16.0,2.0,1.0,2221.5319799669296,1
96,701,701.0,0866a178-e74a-4040-b89d-83d237225b56,-2.108944444,30.47177778,"(30.47177778, -2.108944444)",9.0,0.1155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1197.1850159778776,648.048095703125,538.3754272460938,3.0,0.0,0.0174216027874564,0.5294508047121288,0.0,0.0,0.4531275925004148,0.0,0.0,0.0,0.0,0.5468724074995852,0.007745458276813,0.6998042464256287,0.4404017627239227,3459.116984716822,0.1575000000496705,0.1663999999999999,5.333333333333333,4.5,5694.0,756.0,38.0,1.0,1.0,6082.482544020012,2206.0,3000.0,85.0,4.0,1.0,7569.788375009872,1
97,164,164.0,97b4bc21-3072-460e-b834-9e3b954768b8,-1.977972222,30.08561111,"(30.08561111, -1.977972222)",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105269.1319703232,8049.64404296875,4623.8017578125,13.0,0.1796780072904009,0.217750101255569,0.1401630214661806,0.0,0.044501822600243,0.0002025111381125,0.0008100445524503,0.3511543134872418,0.0657401782098015,0.0,0.5820929526123937,0.0023723176066638,0.911154329776764,0.7769582867622375,99.00783825007966,5.690833290417989,0.4277777777777778,5.0,3.5,530.0,10885.0,19.0,1.0,1.0,91.96774754702344,49235.0,13410.0,6.0,3.0,1.0,49.92237362870946,1
98,1706,1706.0,b38a2257-178c-4116-a7f6-b787ff7a9326,-1.951777778,30.39497222,"(30.39497222, -1.951777778)",14.0,2.9056000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.68,0.0,0.0,0.0,2615.8452152053333,730.8511962890625,592.0376586914062,3.0,0.001556420233463,0.0749027237354085,0.4242217898832685,0.0,0.0142996108949416,0.3422178988326848,0.1428015564202334,0.0,0.0,0.0,0.5149805447470817,0.0025151385606138,0.6053600907325745,0.4694070518016815,430.0642230972008,0.4325000078727801,0.3711111111111111,5.5,4.166666666666667,11819.0,236.0,25.0,1.0,1.0,3322.288805125313,23057.0,13224.0,4.0,2.0,1.0,1386.7103490121087,1
99,1095,1095.0,6a756365-ec65-4f1e-aa24-e5a08a30c599,-2.0033,30.451,"(30.451, -2.0033)",9.0,1.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.28,0.0,0.0,0.08,0.0,0.0,0.0,32236.11056627398,1112.1829833984375,531.2261962890625,3.0,0.0,0.0403852127990059,0.5315315315315315,0.0,0.0,0.4280832556694626,0.0,0.0,0.0,0.0,0.5719167443305374,0.0004384886326449,0.471207320690155,0.3961220383644104,1739.9871620960685,0.224166665226221,0.4050666666666666,5.083333333333333,3.5,18220.0,2458.0,38.0,12.0,2.0,4228.243728946191,108181.0,9193.0,375.0,1.0,1.0,7690.861332666655,1
100,2745,2745.0,889fe122-4239-46a5-9178-ae2277d2bc20,-1.836583333,29.51113889,"(29.51113889, -1.836583333)",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50555.32371200053,1511.0020751953125,950.745849609375,3.0,0.0,0.0027380211574362,0.5105164903546981,0.004604853764779,0.0650902302426882,0.4170504044803982,0.0,0.0,0.0,0.0,0.5829495955196018,1.0398123960284363e-05,0.7687427401542664,0.7567409873008728,6627.2905420256175,0.1300000012852251,0.7056,3.6666666666666665,1.75,50.0,568.0,45.0,1.0,1.0,13090.513545409824,19946.0,12667.0,310.0,1.0,1.0,13247.915769097235,1
101,990,990.0,dc06e5a4-ffd3-4b55-a804-64a37a9d04cb,-2.0016388,30.23763880000001,"(30.23763880000001, -2.0016388)",12.0,1.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.56,0.28,0.0,0.0,0.0,54892.25967073627,1155.5125732421875,478.7227783203125,3.0,0.0149497323410366,0.2128215171693432,0.2590416503459982,0.0,0.0258519388954171,0.0853244548896722,0.1778952865909387,0.2241154197675937,0.0,0.0,0.5126648387517952,0.001876838449764,0.6143016219139099,0.4497895240783691,209.95373163802205,0.8341666460037231,0.4857407407407407,4.833333333333333,3.333333333333333,31704.0,14240.0,19.0,13.0,1.0,859.6678985105827,196831.0,19818.0,5.0,2.0,1.0,0.0,1
102,968,968.0,f8100df1-fb03-49d5-8ade-9aa46265b5ce,-2.38294,29.63233,"(29.63233, -2.38294)",12.0,0.7822222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.2666666666666666,0.0,0.0,0.0,2060.078264761011,538.2988891601562,424.9045715332031,3.0,0.0008196721311475,0.1043715846994535,0.448087431693989,0.0,0.0,0.4467213114754098,0.0,0.0,0.0,0.0,0.5532786885245902,0.0076002023999678,0.7183198928833008,0.4665727615356445,3143.103102000941,0.1433333319922288,0.6808000000000001,4.416666666666667,2.75,1671.0,914.0,476.0,1.0,1.0,8685.765358955561,4333.0,2054.0,20.0,1.0,1.0,12822.930437038754,1
103,2552,2552.0,57cbe50e-6882-4737-9751-c12a61eae58c,-2.51381,28.915440000000004,"(28.915440000000004, -2.51381)",9.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15682.552383491044,1535.364990234375,1176.97314453125,13.0,0.0249124006495171,0.1701991282796342,0.2777113067259208,0.0009400905905478,0.0339714554311597,0.0331168276215708,0.0819160755490983,0.3772327151525511,0.0,0.0,0.5077343816767798,0.0093019087577638,0.8003265857696533,0.4850183427333832,1986.9697998354889,0.4524999981125195,0.5056481481481482,4.333333333333333,2.583333333333333,4704.0,12318.0,23.0,1.0,1.0,2918.0803123731166,7323.0,8273.0,22.0,1.0,1.0,1824.7530705722468,0
104,1488,1488.0,df5bff3e-4957-4451-89c7-8947f6aaff36,-2.16681,29.68806,"(29.68806, -2.16681)",14.0,0.691358025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,18.66800748018755,564.0462036132812,548.3543701171875,11.0,0.0,0.1476228847703465,0.3521353746978243,0.0,0.0283642224012892,0.4718775181305399,0.0,0.0,0.0,0.0,0.5281224818694601,0.0001838401337738,0.7331497073173523,0.6917105317115784,6412.799993761773,0.1741666651020447,0.1885333333333333,3.8333333333333335,2.75,10218.0,11880.0,18.0,2.0,1.0,10955.413758014389,9019.0,7910.0,48.0,1.0,1.0,10849.221311950365,0
105,1075,1075.0,088fc0ec-4e4e-43a4-b11c-9b065e921c3c,-2.0515,29.5905833,"(29.5905833, -2.0515)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,17.282273085948862,474.4180908203125,463.4552001953125,3.0,0.0049738219895287,0.1643979057591623,0.3413612565445026,0.0,0.0278795811518324,0.3399214659685864,0.1214659685863874,0.0,0.0,0.0,0.5386125654450262,0.0006843581982527,0.4450001120567322,0.3659082949161529,780.8189603510575,0.1524999998509883,0.4539814814814815,4.583333333333333,3.083333333333333,10218.0,11880.0,18.0,2.0,1.0,17563.19709273827,745.0,1855.0,281.0,2.0,1.0,17140.43177331319,0
106,1634,1634.0,d4014e06-6f3a-42a3-8cd3-2b239bf6399f,-1.8100833,29.5709722,"(29.5709722, -1.8100833)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3681.1885153103017,780.9600830078125,640.6678466796875,3.0,0.0,0.0696503093970355,0.4780543963160167,0.0,0.0,0.4507123327097424,0.0,0.0,0.0,0.0,0.5477047057130522,5.479843279153506e-05,0.7534230351448059,0.728201150894165,5543.590009654867,0.0991666683306296,0.2024999999999999,3.4166666666666665,2.083333333333333,9169.0,25001.0,16.0,3.0,1.0,7374.733445953205,19946.0,12667.0,310.0,1.0,1.0,6910.958375456579,1
107,2432,2432.0,e687ea75-b7f2-4a43-88f5-23698c915215,-2.68881,29.00369,"(29.00369, -2.68881)",14.0,1.3183999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.4,0.56,0.0,0.0,0.0,104833.14264684178,1520.6802978515625,470.025390625,13.0,0.0204105991883504,0.2209357841967056,0.1971830985915492,0.0,0.0432084029601336,0.0424922415851038,0.113392217713058,0.362377655765099,0.0,0.0,0.4817378849367391,0.0021705127490945,0.8339430689811707,0.6625455617904663,187.4289380632367,0.1133333320418993,0.2485333333333333,3.0,2.0,6541.0,2449.0,40.0,2.0,2.0,2040.897060151104,7323.0,8273.0,22.0,1.0,1.0,22850.66613382261,0
108,314,314.0,72052088-631a-4b28-95e5-e86c531714a6,-2.437,29.84936,"(29.84936, -2.437)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4075865147658336,629.365478515625,627.333984375,11.0,0.0003222687721559,0.0999033193683532,0.3843055107960039,0.0,0.02803738317757,0.4874315178859169,0.0,0.0,0.0,0.0,0.5125684821140831,4.800533594701349e-05,0.3710498511791229,0.3459014296531677,5533.330906576989,0.0883333298067251,0.4394666666666666,4.083333333333333,2.6666666666666665,1837.0,921.0,335.0,2.0,1.0,4804.481204723188,9921.0,16439.0,18.0,1.0,1.0,10685.441480817586,1
109,1494,1494.0,1e2cc98c-0cb6-441c-aa5d-eb2c9dcbca9f,-1.6759166,29.9069444,"(29.9069444, -1.6759166)",14.0,0.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.0,0.0,410.502037341764,665.1892700195312,601.3966674804688,3.0,0.0,0.0226555778606251,0.5010037281330657,0.0002867794665901,0.0180671063951821,0.4579868081445368,0.0,0.0,0.0,0.0,0.5420131918554632,0.0016915024662537,0.513900101184845,0.3890525996685028,798.1207216540643,0.2941666653690238,0.3719999999999999,4.833333333333333,3.1666666666666665,3316.0,1000.0,37.0,1.0,1.0,1619.558075538206,16304.0,8717.0,20.0,1.0,1.0,7709.525840247975,0
110,118,118.0,1c67749d-34b9-487e-ad2a-d0d45b83acb7,-1.834388889,29.34902778,"(29.34902778, -1.834388889)",9.0,7.8624,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.16,0.0,0.0,0.0,2813.418938575336,770.0565185546875,625.4357299804688,11.0,0.0020394289598912,0.0683208701563562,0.4289598912304554,0.0,0.01393609789259,0.486743711760707,0.0,0.0,0.0,0.0,0.513256288239293,0.0092021344978445,0.7499346137046814,0.4973034262657165,5747.522875535593,0.1058333342274029,0.4210666666666666,4.0,2.333333333333333,5785.0,1431.0,37.0,5.0,2.0,10301.953866935226,202464.0,19776.0,298.0,1.0,1.0,6009.452988480683,1
111,2321,2321.0,0a040610-874d-4cee-8e90-8ffc6c4336d9,-1.5910277780000002,29.62163889,"(29.62163889, -1.5910277780000002)",14.0,0.7288888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.066666667,0.9,0.0,0.0,0.0,7.42180251951019,608.2205200195312,601.4664916992188,3.0,0.0,0.0031658927817644,0.5346137610806247,0.0,0.0,0.4622203461376108,0.0,0.0,0.0,0.0,0.5377796538623892,0.0044569847089776,0.711030900478363,0.5468729138374329,4150.821906131553,0.156666666890184,0.2925333333333333,3.75,2.4166666666666665,4564.0,2539.0,193.0,6.0,2.0,9631.66211938049,31877.0,7198.0,18.0,1.0,1.0,3254.9569521173,0
112,1188,1188.0,52d3b968-500e-4b00-8bcb-25f94e5f3193,-1.6714721999999995,29.25425,"(29.25425, -1.6714721999999995)",13.0,3.3950617283950613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10329041.069317715,10475.2958984375,1487.08349609375,13.0,0.1381930126811082,0.2272432004970768,0.0858869715028101,0.0,0.0028807862851978,0.0003671590363487,0.0085011438416132,0.5233993278165334,0.0096308639534555,0.0,0.4542039709661931,0.0056549372935693,0.9189804196357728,0.7000754475593567,1168.8286094749346,2.6600000162919364,0.4383999999999999,3.8333333333333335,2.5,6438.0,2411.0,38.0,2.0,2.0,0.0,12526.0,17055.0,8.0,1.0,1.0,0.0,0
113,1221,1221.0,d06fe6c5-d54e-41f0-8f2e-e34481d9e757,-1.86030782,29.97697741,"(29.97697741, -1.86030782)",12.0,2.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.52,0.4,0.0,0.0,0.0,126044.16761782682,1687.98193359375,620.1507568359375,3.0,0.0024394210440722,0.0776549032362985,0.4160839160839161,0.0,0.0437469507236949,0.1675882257277606,0.2924865831842576,0.0,0.0,0.0,0.5399251910879818,0.0008424669909858,0.4792888462543487,0.3822179436683655,0.2132247692586214,0.4241666678960125,0.2842078189300411,4.416666666666667,3.083333333333333,4586.0,1410.0,29.0,1.0,1.0,825.0578646528621,15243.0,20241.0,17.0,12.0,2.0,172.30631021599402,1
114,2470,2470.0,4e55416a-d20f-4261-ac62-6c31a4df631b,-1.206,30.40063889,"(30.40063889, -1.206)",10.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,24468.01745008347,559.2576904296875,194.1706085205078,11.0,0.0058060109289617,0.1666666666666666,0.2889344262295082,0.0,0.0597677595628415,0.4105191256830601,0.0683060109289617,0.0,0.0,0.0,0.5211748633879781,0.0005889068535969,0.3729195594787597,0.3072448968887329,1088.484202387277,0.1483333346744378,0.4276851851851852,5.583333333333333,3.8333333333333335,27763.0,7864.0,19.0,1.0,1.0,12057.910811171216,5985.0,1245.0,26.0,2.0,1.0,12917.463005506675,0
115,2730,2730.0,e062eea3-7689-4d17-9f8c-b9ca2ea14b69,-1.8794166,29.6628333,"(29.6628333, -1.8794166)",14.0,3.8541666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944444444444444,0.0,0.0,0.1388888888888889,0.6666666666666666,0.0,0.0,0.0,1580.4035897053157,420.3440246582031,317.1581726074219,11.0,0.0016972165648336,0.1698913781398506,0.3542090970807875,0.0,0.01714188730482,0.457060420909708,0.0,0.0,0.0,0.0,0.5429395790902919,0.0138476128160581,0.693055272102356,0.3585358560085296,3979.641699998174,0.0941666678215066,0.6443518518518518,4.5,2.25,50.0,568.0,45.0,1.0,1.0,3713.9099054450216,745.0,1855.0,281.0,2.0,1.0,4584.402913734836,1
116,2152,2152.0,e0c04566-5b81-456a-b07a-aec3615b2a53,-2.42181,29.20614,"(29.20614, -2.42181)",9.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.035273841064837,335.8729553222656,332.1546325683594,3.0,0.0,0.0282698831511496,0.5254428948360347,0.0009423294383716,0.0,0.445344892574444,0.0,0.0,0.0,0.0,0.554655107425556,0.0079256430356163,0.5811726450920105,0.3353405296802521,734.7226029820068,0.0924999990190068,0.514537037037037,4.166666666666667,2.083333333333333,31114.0,9797.0,27.0,1.0,1.0,11572.034193281668,426.0,779.0,119.0,1.0,1.0,6130.146794994767,0
